poem_id	stanza_id	total_lines_in_stanza	total_stanzas_in_poem	id_stanza_in_poem	id_line_in_poem	id_line_in_stanza	author	pub_year	period	title	line_text	emotion1anno1	emotion2anno1	emotion1anno2	emotion2anno2	measure	i_measure	s_measure	foot_meter	meter	feet	caesura_rhythm	main_accents	caesuras	rhyme_schema	enjambement	cadence	foot_inversion	chol_iambic	relaxed_syllables
144	675	8	14	9	3371	7	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Stock, der du gewesen,	Humor	NONE	Humor	NONE	troch.tri	troch	troch	+-|+-|+-|	+-+-+-	.:.:.:	2:00020:	200020	:....:	ababcdcd	False	female	False	False	False
144	675	8	14	9	3372	8	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Steh doch wieder still!	Humor	NONE	Humor	NONE	troch.tri	troch	troch	+-|+-|+	+-+-+	.:.:.	20102:	20102	....:	ababcdcd	False	male	False	False	False
144	676	6	14	10	3373	1	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Willsts am Ende	Humor	NONE	Vitality	NONE	troch.di	troch	troch	+-|+-|	+-+-	.:.:	1020	1020	....	abbcac	True	female	False	False	False
144	676	6	14	10	3374	2	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Gar nicht lassen?	Humor	NONE	Vitality	NONE	troch.di	troch	troch	+-|+-|	+-+-	.:.:	1020:	1020	...:	abbcac	False	female	False	False	False
144	676	6	14	10	3375	3	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Will dich fassen,	Humor	NONE	Vitality	NONE	troch.di	troch	troch	+-|+-|	+-+-	.:.:	1020:	1020	...:	abbcac	False	female	False	False	False
144	676	6	14	10	3376	4	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Will dich halten	Humor	NONE	Vitality	NONE	troch.di	troch	troch	+-|+-|	+-+-	.:.:	1020:	1020	...:	abbcac	True	female	False	False	False
144	676	6	14	10	3377	5	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Und das alte Holz behende	Humor	NONE	Vitality	NONE	troch.tetra	troch	troch	+-|+-|+-|+-|	+-+-+-+-	.:.:.:.:	00101020	00101020	........	abbcac	True	female	False	False	False
144	676	6	14	10	3378	6	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Mit dem scharfen Beile spalten.	Humor	NONE	Vitality	NONE	troch.tetra	troch	troch	+-|+-|+-|+-|	+-+-+-+-	.:.:.:.:	00102010:	00102010	.......:	abbcac	False	female	False	False	False
144	677	8	14	11	3379	1	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Seht, da kommt er schleppend wieder!	Suspense	NONE	Humor	NONE	troch.tetra	troch	troch	+-|+-|+-|+-|	+-+-+-+-	.:.:.:.:	2:0201020:	20201020	:......:	ababcdcd	False	female	False	False	False
144	677	8	14	11	3380	2	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Wie ich mich nur auf dich werfe,	Suspense	NONE	Humor	NONE	troch.tetra	troch	troch	+-|+-|+-|+-|	+-+-+-+-	.:.:.:.:	10002010:	10002010	.......:	ababcdcd	False	female	False	False	False
144	677	8	14	11	3381	3	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Gleich, o Kobold, liegst du nieder;	Suspense	Humor	Humor	NONE	troch.tetra	troch	troch	+-|+-|+-|+-|	+-+-+-+-	.:.:.:.:	2:020:1020:	20201020	:..:...:	ababcdcd	False	female	False	False	False
144	677	8	14	11	3382	4	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Krachend trifft die glatte Schärfe.	Suspense	Humor	Beauty/Joy	NONE	troch.tetra	troch	troch	+-|+-|+-|+-|	+-+-+-+-	.:.:.:.:	10201020:	10201020	.......:	ababcdcd	False	female	False	False	False
144	677	8	14	11	3383	5	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Wahrlich! brav getroffen!	Beauty/Joy	NONE	Beauty/Joy	NONE	troch.tri	troch	troch	+-|+-|+-|	+-+-+-	.:.:.:	20:1020:	201020	.:...:	ababcdcd	False	female	False	False	False
144	677	8	14	11	3384	6	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Seht, er ist entzwei!	Beauty/Joy	NONE	Beauty/Joy	NONE	troch.tri	troch	troch	+-|+-|+	+-+-+	.:.:.	2:0002:	20002	:...:	ababcdcd	False	male	False	False	False
144	677	8	14	11	3385	7	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Und nun kann ich hoffen,	Beauty/Joy	NONE	Beauty/Joy	NONE	troch.tri	troch	troch	+-|+-|+-|	+-+-+-	.:.:.:	001020:	001020	.....:	ababcdcd	False	female	False	False	False
144	677	8	14	11	3386	8	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Und ich atme frei!	Beauty/Joy	NONE	Beauty/Joy	NONE	troch.tri	troch	troch	+-|+-|+	+-+-+	.:.:.	00102:	00102	....:	ababcdcd	False	male	False	False	False
144	678	6	14	12	3387	1	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Wehe! wehe!	Humor	NONE	Humor	NONE	troch.di	troch	troch	+-|+-|	+-+-	.:.:	20:20:	2020	.:.:	abbcac	False	female	False	False	False
144	678	6	14	12	3388	2	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Beide Teile	Humor	NONE	Humor	NONE	troch.di	troch	troch	+-|+-|	+-+-	.:.:	1020	1020	....	abbcac	True	female	False	False	False
144	678	6	14	12	3389	3	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Stehn in Eile	Humor	NONE	Humor	NONE	troch.di	troch	troch	+-|+-|	+-+-	.:.:	1020:	1020	...:	abbcac	True	female	False	False	False
144	678	6	14	12	3390	4	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Schon als Knechte	Humor	NONE	Humor	NONE	troch.di	troch	troch	+-|+-|	+-+-	.:.:	1020	1020	....	abbcac	True	female	False	False	False
144	678	6	14	12	3391	5	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Völlig fertig in die Höhe!	Humor	NONE	Humor	NONE	troch.tetra	troch	troch	+-|+-|+-|+-|	+-+-+-+-	.:.:.:.:	00100020:	00100020	.......:	abbcac	False	female	False	False	False
144	678	6	14	12	3392	6	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Helft mir, ach! ihr hohen Mächte!	Humor	NONE	Humor	NONE	troch.tetra	troch	troch	+-|+-|+-|+-|	+-+-+-+-	.:.:.:.:	201:01020:	20101020	..:....:	abbcac	False	female	False	False	False
144	679	8	14	13	3393	1	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Und sie laufen! Naß und nässer.	Humor	NONE	Humor	NONE	troch.tetra	troch	troch	+-|+-|+-|+-|	+-+-+-+-	.:.:.:.:	0020:1020	00201020	...:....	ababcdcd	False	female	False	False	False
144	679	8	14	13	3394	2	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Wirds im Saal und auf den Stufen.	Humor	NONE	Humor	NONE	troch.tetra	troch	troch	+-|+-|+-|+-|	+-+-+-+-	.:.:.:.:	10200020:	10200020	.......:	ababcdcd	False	female	False	False	False
144	679	8	14	13	3395	3	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Welch entsetzliches Gewässer!	Humor	NONE	Humor	NONE	troch.tetra	troch	troch	+-|+-|+-|+-|	+-+-+-+-	.:.:.:.:	00100020:	00100020	.......:	ababcdcd	False	female	False	False	False
144	679	8	14	13	3396	4	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Herr und Meister! hör mich rufen! –	Humor	NONE	Humor	NONE	troch.tetra	troch	troch	+-|+-|+-|+-|	+-+-+-+-	.:.:.:.:	1020:1020:	10201020	...:...:	ababcdcd	False	female	False	False	False
144	679	8	14	13	3397	5	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Ach, da kommt der Meister!	Humor	NONE	Humor	NONE	troch.tri	troch	troch	+-|+-|+-|	+-+-+-	.:.:.:	2:01020:	201020	:....:	ababcdcd	False	female	False	False	False
144	679	8	14	13	3398	6	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Herr, die Not ist groß!	Humor	NONE	Humor	NONE	troch.tri	troch	troch	+-|+-|+	+-+-+	.:.:.	2:0102:	20102	:...:	ababcdcd	False	male	False	False	False
144	679	8	14	13	3399	7	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Die ich rief, die Geister	Humor	NONE	Humor	NONE	troch.tri	troch	troch	+-|+-|+-|	+-+-+-	.:.:.:	002:020	002020	..:...	ababcdcd	True	female	False	False	False
144	679	8	14	13	3400	8	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Werd ich nun nicht los.	Humor	NONE	Humor	NONE	troch.tri	troch	troch	+-|+-|+	+-+-+	.:.:.	10002:	10002	....:	ababcdcd	False	male	False	False	False
144	680	6	14	14	3401	1	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	»in die Ecke,	Beauty/Joy	NONE	Humor	Beauty/Joy	troch.di	troch	troch	+-|+-|	+-+-	.:.:	0020:	0020	...:	abbcac	False	female	False	False	False
144	680	6	14	14	3402	2	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Besen! Besen!	Beauty/Joy	NONE	Humor	Beauty/Joy	troch.di	troch	troch	+-|+-|	+-+-	.:.:	20:20:	2020	.:.:	abbcac	False	female	False	False	False
144	680	6	14	14	3403	3	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Seids gewesen.	Beauty/Joy	NONE	Humor	Beauty/Joy	troch.di	troch	troch	+-|+-|	+-+-	.:.:	1020:	1020	...:	abbcac	False	female	False	False	False
144	680	6	14	14	3404	4	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Denn als Geister	Beauty/Joy	NONE	Humor	Beauty/Joy	troch.di	troch	troch	+-|+-|	+-+-	.:.:	0020	0020	....	abbcac	True	female	False	False	False
144	680	6	14	14	3405	5	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Ruft euch nur, zu seinem Zwecke,	Beauty/Joy	NONE	Humor	Beauty/Joy	troch.tetra	troch	troch	+-|+-|+-|+-|	+-+-+-+-	.:.:.:.:	201:00020	20100020	..:.....	abbcac	False	female	False	False	False
144	680	6	14	14	3406	6	Goethe, Johann Wolfgang von	1797	Weimarer Klassik	Der Zauberlehrling	Erst hervor der alte Meister.«	Beauty/Joy	NONE	Humor	Beauty/Joy	troch.tetra	troch	troch	+-|+-|+-|+-|	+-+-+-+-	.:.:.:.:	10001020:	10001020	.......:	abbcac	True	female	False	False	False
145	681	4	6	1	3407	1	Heine, Heinrich	1822	Romantik	Aus alten Märchen winkt es	Aus alten Märchen winkt es	Beauty/Joy	Nostalgia	Beauty/Joy	NONE	iambic.tri	iambic	iambic	-+|-+|-+|-	-+-+-+-	.:.:.:.	0102020:	0102020	......:	abab	True	female	False	False	False
145	681	4	6	1	3408	2	Heine, Heinrich	1822	Romantik	Aus alten Märchen winkt es	Hervor mit weißer Hand,	Beauty/Joy	Nostalgia	Beauty/Joy	NONE	iambic.tri	iambic	iambic	-+|-+|-+|	-+-+-+	.:.:.:	020102:	020102	.....:	abab	False	male	False	False	False
145	681	4	6	1	3409	3	Heine, Heinrich	1822	Romantik	Aus alten Märchen winkt es	Da singt es und da klingt es	Beauty/Joy	Nostalgia	Beauty/Joy	NONE	iambic.tri	iambic	iambic	-+|-+|-+|-	-+-+-+-	.:.:.:.	0200020:	0200020	......:	abab	True	female	False	False	False
145	681	4	6	1	3410	4	Heine, Heinrich	1822	Romantik	Aus alten Märchen winkt es	Von einem Zauberland:	Beauty/Joy	Nostalgia	Beauty/Joy	NONE	iambic.tri	iambic	iambic	-+|-+|-+|	-+-+-+	.:.:.:	000201:	000201	.....:	abab	False	male	False	False	False
145	682	4	6	2	3411	1	Heine, Heinrich	1822	Romantik	Aus alten Märchen winkt es	Wo große Blumen schmachten	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.tri	iambic	iambic	-+|-+|-+|-	-+-+-+-	.:.:.:.	0102020:	0102020	......:	abab	True	female	False	False	False
145	682	4	6	2	3412	2	Heine, Heinrich	1822	Romantik	Aus alten Märchen winkt es	Im goldnen Abendlicht,	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.tri	iambic	iambic	-+|-+|-+|	-+-+-+	.:.:.:	010201:	010201	.....:	abab	False	male	False	False	False
145	682	4	6	2	3413	3	Heine, Heinrich	1822	Romantik	Aus alten Märchen winkt es	Und zärtlich sich betrachten	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.tri	iambic	iambic	-+|-+|-+|-	-+-+-+-	.:.:.:.	0100020:	0100020	......:	abab	True	female	False	False	False
145	682	4	6	2	3414	4	Heine, Heinrich	1822	Romantik	Aus alten Märchen winkt es	Mit bräutlichem Gesicht; -	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.tri	iambic	iambic	-+|-+|-+|	-+-+-+	.:.:.:	010002:	010002	.....:	abab	False	male	False	False	False
145	683	4	6	3	3415	1	Heine, Heinrich	1822	Romantik	Aus alten Märchen winkt es	Wo alle Bäume sprechen	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.tri	iambic	iambic	-+|-+|-+|-	-+-+-+-	.:.:.:.	0001020:	0001020	......:	abab	True	female	False	False	False
145	683	4	6	3	3416	2	Heine, Heinrich	1822	Romantik	Aus alten Märchen winkt es	Und singen, wie ein Chor,	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.tri	iambic	iambic	-+|-+|-+|	-+-+-+	.:.:.:	020:002:	020002	..:..:	abab	False	male	False	False	False
145	683	4	6	3	3417	3	Heine, Heinrich	1822	Romantik	Aus alten Märchen winkt es	Und laute Quellen brechen	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.tri	iambic	iambic	-+|-+|-+|-	-+-+-+-	.:.:.:.	0101020	0101020	.......	abab	True	female	False	False	False
145	683	4	6	3	3418	4	Heine, Heinrich	1822	Romantik	Aus alten Märchen winkt es	Wie Tanzmusik hervor; -	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.tri	iambic	iambic	-+|-+|-+|	-+-+-+	.:.:.:	020102:	020102	.....:	abab	False	male	False	False	False
145	684	4	6	4	3419	1	Heine, Heinrich	1822	Romantik	Aus alten Märchen winkt es	Und Liebesweisen tönen,	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.tri	iambic	iambic	-+|-+|-+|-	-+-+-+-	.:.:.:.	0201020:	0201020	......:	abab	False	female	False	False	False
145	684	4	6	4	3420	2	Heine, Heinrich	1822	Romantik	Aus alten Märchen winkt es	Wie du sie nie gehört,	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.tri	iambic	iambic	-+|-+|-+|	-+-+-+	.:.:.:	000102:	000102	.....:	abab	False	male	False	False	False
145	684	4	6	4	3421	3	Heine, Heinrich	1822	Romantik	Aus alten Märchen winkt es	Bis wundersüßes Sehnen	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.tri	iambic	iambic	-+|-+|-+|-	-+-+-+-	.:.:.:.	0201020:	0201020	......:	abab	True	female	False	False	False
145	684	4	6	4	3422	4	Heine, Heinrich	1822	Romantik	Aus alten Märchen winkt es	Dich wundersüß betört!	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.tri	iambic	iambic	-+|-+|-+|	-+-+-+	.:.:.:	020102:	020102	.....:	abab	False	male	False	False	False
145	685	4	6	5	3423	1	Heine, Heinrich	1822	Romantik	Aus alten Märchen winkt es	Ach, könnt ich dorthin kommen,	Beauty/Joy	Nostalgia	Beauty/Joy	NONE	iambic.tri	iambic	iambic	-+|-+|-+|-	-+-+-+-	.:.:.:.	0102000:	0102000	......:	abab	False	female	False	False	False
145	685	4	6	5	3424	2	Heine, Heinrich	1822	Romantik	Aus alten Märchen winkt es	Und dort mein Herz erfreun,	Beauty/Joy	Nostalgia	Beauty/Joy	NONE	iambic.tri	iambic	iambic	-+|-+|-+|	-+-+-+	.:.:.:	010102:	010102	.....:	abab	False	male	False	False	False
145	685	4	6	5	3425	3	Heine, Heinrich	1822	Romantik	Aus alten Märchen winkt es	Und aller Qual entnommen,	Beauty/Joy	Nostalgia	Beauty/Joy	NONE	iambic.tri	iambic	iambic	-+|-+|-+|-	-+-+-+-	.:.:.:.	0001020:	0001020	......:	abab	False	female	False	False	False
145	685	4	6	5	3426	4	Heine, Heinrich	1822	Romantik	Aus alten Märchen winkt es	Und frei und selig sein!	Beauty/Joy	Nostalgia	Beauty/Joy	NONE	iambic.tri	iambic	iambic	-+|-+|-+|	-+-+-+	.:.:.:	010201:	010201	.....:	abab	False	male	False	False	False
145	686	4	6	6	3427	1	Heine, Heinrich	1822	Romantik	Aus alten Märchen winkt es	Ach! jenes Land der Wonne,	Beauty/Joy	Nostalgia	Beauty/Joy	NONE	iambic.tri	iambic	iambic	-+|-+|-+|-	-+-+-+-	.:.:.:.	1:201020:	1201020	:.....:	abab	False	female	False	False	False
145	686	4	6	6	3428	2	Heine, Heinrich	1822	Romantik	Aus alten Märchen winkt es	Das seh ich oft im Traum;	Beauty/Joy	Nostalgia	Beauty/Joy	NONE	iambic.tri	iambic	iambic	-+|-+|-+|	-+-+-+	.:.:.:	010002:	010002	.....:	abab	False	male	False	False	False
145	686	4	6	6	3429	3	Heine, Heinrich	1822	Romantik	Aus alten Märchen winkt es	Doch kommt die Morgensonne,	Sadness	Nostalgia	Sadness	NONE	iambic.tri	iambic	iambic	-+|-+|-+|-	-+-+-+-	.:.:.:.	0102010:	0102010	......:	abab	False	female	False	False	False
145	686	4	6	6	3430	4	Heine, Heinrich	1822	Romantik	Aus alten Märchen winkt es	Zerfließts wie eitel Schaum.	Sadness	Nostalgia	Sadness	NONE	iambic.tri	iambic	iambic	-+|-+|-+|	-+-+-+	.:.:.:	020102:	020102	.....:	abab	False	male	False	False	False
146	687	8	5	1	3431	1	Rilke, Rainer Maria	1906	Symbolismus	Das Karussell	Mit einem Dach und seinem Schatten dreht	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta.invert	iambic	iambic	+-|-+|-+|-+|-+|	+--+-+-+-+	.:.:.:.:.:	000200020:2	0002000202	........:.	abbabccb	True	male	True	False	False
146	687	8	5	1	3432	2	Rilke, Rainer Maria	1906	Symbolismus	Das Karussell	sich eine kleine Weile der Bestand	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	00010002	00010002	........	abbabccb	True	male	False	False	False
146	687	8	5	1	3433	3	Rilke, Rainer Maria	1906	Symbolismus	Das Karussell	von bunten Pferden, alle aus dem Land,	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	01020:10002:	0102010002	....:....:	abbabccb	False	male	False	False	False
146	687	8	5	1	3434	4	Rilke, Rainer Maria	1906	Symbolismus	Das Karussell	das lange zögert, eh es untergeht.	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	01020:00201:	0102000201	....:....:	abbabccb	False	male	False	False	False
146	687	8	5	1	3435	5	Rilke, Rainer Maria	1906	Symbolismus	Das Karussell	Zwar manche sind an Wagen angespannt,	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0100020001:	0100020001	.........:	abbabccb	False	male	False	False	False
146	687	8	5	1	3436	6	Rilke, Rainer Maria	1906	Symbolismus	Das Karussell	doch alle haben Mut in ihren Mienen;	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	01000200020:	01000200020	..........:	abbabccb	False	female	False	False	False
146	687	8	5	1	3437	7	Rilke, Rainer Maria	1906	Symbolismus	Das Karussell	ein böser roter Löwe geht mit ihnen	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	02010201000:	02010201000	..........:	abbabccb	True	female	False	False	False
146	687	8	5	1	3438	8	Rilke, Rainer Maria	1906	Symbolismus	Das Karussell	und dann und wann ein weißer Elefant.	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0102010002:	0102010002	.........:	abbabccb	False	male	False	False	False
146	688	3	5	2	3439	1	Rilke, Rainer Maria	1906	Symbolismus	Das Karussell	Sogar ein Hirsch ist da, ganz wie im Wald,	Beauty/Joy	NONE	Beauty/Joy	Humor	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	010200:1002:	0102001002	.....:...:	aba	False	male	False	False	False
146	688	3	5	2	3440	2	Rilke, Rainer Maria	1906	Symbolismus	Das Karussell	nur dass er einen Sattel trägt und drüber	Beauty/Joy	NONE	Beauty/Joy	Humor	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	10000201:020	10000201020	.......:...	aba	True	female	False	False	False
146	688	3	5	2	3441	3	Rilke, Rainer Maria	1906	Symbolismus	Das Karussell	ein kleines blaues Mädchen aufgeschnallt.	Beauty/Joy	NONE	Beauty/Joy	Humor	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0101020100:	0101020100	.........:	aba	False	male	False	False	False
146	689	4	5	3	3442	1	Rilke, Rainer Maria	1906	Symbolismus	Das Karussell	Und auf dem Löwen reitet weiß ein Junge	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	00020101020:	00020101020	..........:	abab	True	female	False	False	False
146	689	4	5	3	3443	2	Rilke, Rainer Maria	1906	Symbolismus	Das Karussell	und hält sich mit der kleinen heißen Hand	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0200010102:	0200010102	.........:	abab	True	male	False	False	False
146	689	4	5	3	3444	3	Rilke, Rainer Maria	1906	Symbolismus	Das Karussell	dieweil der Löwe Zähne zeigt und Zunge.	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	00010201020:	00010201020	..........:	abab	False	female	False	False	False
146	689	4	5	3	3445	4	Rilke, Rainer Maria	1906	Symbolismus	Das Karussell	Und dann und wann ein weißer Elefant.	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0102010002:	0102010002	.........:	abab	False	male	False	False	False
146	690	5	5	4	3446	1	Rilke, Rainer Maria	1906	Symbolismus	Das Karussell	Und auf den Pferden kommen sie vorüber,	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	00010100020:	00010100020	..........:	abbac	False	female	False	False	False
146	690	5	5	4	3447	2	Rilke, Rainer Maria	1906	Symbolismus	Das Karussell	auch Mädchen, helle, diesem Pferdesprunge	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	020:20:002010	02020002010	..:.:......	abbac	True	female	False	False	False
146	690	5	5	4	3448	3	Rilke, Rainer Maria	1906	Symbolismus	Das Karussell	fast schon entwachsen; mitten in dem Schwunge	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	10020:100020:	10020100020	....:.....:	abbac	True	female	False	False	False
146	690	5	5	4	3449	4	Rilke, Rainer Maria	1906	Symbolismus	Das Karussell	schauen sie auf, irgendwohin, herüber -	Beauty/Joy	NONE	Beauty/Joy	NONE	troch.relaxed.syll	troch	troch	+-|-+|+-|-+|-+|-	+--++--+-+-	.:.:.:.:.:.	1002:1002:020:	10021002020	...:...:..:	abbac	False	female	False	False	True
146	690	5	5	4	3450	5	Rilke, Rainer Maria	1906	Symbolismus	Das Karussell	Und dann und wann ein weißer Elefant.	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0102010002:	0102010002	.........:	abbac	False	male	False	False	False
146	691	7	5	5	3451	1	Rilke, Rainer Maria	1906	Symbolismus	Das Karussell	Und das geht hin und eilt sich, dass es endet,	Vitality	Beauty/Joy	Vitality	Beauty/Joy	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	0001020:0020:	00010200020	......:...:	ababaab	False	female	False	False	False
146	691	7	5	5	3452	2	Rilke, Rainer Maria	1906	Symbolismus	Das Karussell	und kreist und dreht sich nur und hat kein Ziel.	Vitality	Beauty/Joy	Vitality	Beauty/Joy	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0102000102:	0102000102	.........:	ababaab	False	male	False	False	False
146	691	7	5	5	3453	3	Rilke, Rainer Maria	1906	Symbolismus	Das Karussell	Ein Rot, ein Grün, ein Grau vorbeigesendet,	Vitality	Beauty/Joy	Beauty/Joy	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	02:02:0201020:	02020201020	.:.:......:	ababaab	False	female	False	False	False
146	691	7	5	5	3454	4	Rilke, Rainer Maria	1906	Symbolismus	Das Karussell	ein kleines kaum begonnenes Profil -.	Vitality	Beauty/Joy	Beauty/Joy	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0101010002:	0101010002	.........:	ababaab	False	male	False	False	False
146	691	7	5	5	3455	5	Rilke, Rainer Maria	1906	Symbolismus	Das Karussell	Und manchesmal ein Lächeln, hergewendet,	Vitality	Beauty/Joy	Beauty/Joy	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	0100020:2010:	01000202010	......:...:	ababaab	False	female	False	False	False
146	691	7	5	5	3456	6	Rilke, Rainer Maria	1906	Symbolismus	Das Karussell	ein seliges, das blendet und verschwendet	Vitality	Beauty/Joy	Beauty/Joy	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	0200:0200020:	02000200020	...:......:	ababaab	True	female	False	False	False
